TxBENCH,0.96 beta,詳細ベンチマーク,

経過時間,現在の読み込み mB/s,現在の書き込み mB/s,現在の読み込み MB/s,現在の書き込み MB/s,現在の読み込み IO/s,現在の書き込み IO/s,現在の読み込み平均応答時間(ms),現在の書き込み平均応答時間(ms),現在の読み込み最小応答時間(ms),現在の書き込み最小応答時間(ms),現在の読み込み最大応答時間(ms),現在の書き込み最大応答時間(ms),現在の読み込みバイト数,現在の書き込みバイト数,現在の読み込みI/O数,現在の書き込みI/O数,全体の読み込み mB/s,全体の書き込み mB/s,全体の読み込み MB/s,全体の書き込み MB/s,全体の読み込み IO/s,全体の書き込み IO/s,全体の読み込み平均応答時間(ms),全体の書き込み平均応答時間(ms),全体の読み込み最小応答時間(ms),全体の書き込み最小応答時間(ms),全体の読み込み最大応答時間(ms),全体の書き込み最大応答時間(ms),全体の読み込みバイト数,全体の書き込みバイト数,全体の読み込みI/O数,全体の書き込みI/O数,
0:01:28:994,0.000000,0.364538,0.000000,0.347651,0.000000,88.998567,0.000000,9.257075,0.000000,0.179100,0.000000,638.347300,0,364544,0,89,0.000000,6.023162,0.000000,5.744135,0.000000,1470.498616,0.000000,0.675153,0.000000,0.175300,0.000000,691.530500,0,536006656,0,130861,
0:01:29:995,0.000000,0.016368,0.000000,0.015609,0.000000,3.996018,0.000000,380.234125,0.000000,21.635700,0.000000,737.688500,0,16384,0,4,0.000000,5.956348,0.000000,5.680416,0.000000,1454.186436,0.000000,0.686755,0.000000,0.175300,0.000000,737.688500,0,536023040,0,130865,
0:01:30:994,0.000000,1.340797,0.000000,1.278684,0.000000,327.342990,0.000000,3.035987,0.000000,0.177300,0.000000,663.029900,0,1339392,0,327,0.000000,5.905675,0.000000,5.632091,0.000000,1441.815272,0.000000,0.692610,0.000000,0.175300,0.000000,737.688500,0,537362432,0,131192,
0:01:31:995,0.000000,0.130912,0.000000,0.124848,0.000000,31.961039,0.000000,23.174669,0.000000,0.184300,0.000000,690.109500,0,131072,0,32,0.000000,5.842824,0.000000,5.572151,0.000000,1426.470766,0.000000,0.698093,0.000000,0.175300,0.000000,737.688500,0,537493504,0,131224,
0:01:32:994,0.000000,0.360694,0.000000,0.343985,0.000000,88.060066,0.000000,9.809393,0.000000,0.178200,0.000000,740.401200,0,360448,0,88,0.000000,5.783911,0.000000,5.515968,0.000000,1412.087738,0.000000,0.704199,0.000000,0.175300,0.000000,740.401200,0,537853952,0,131312,
0:01:33:995,0.000000,0.790271,0.000000,0.753661,0.000000,192.937276,0.000000,6.483450,0.000000,0.180100,0.000000,681.857600,0,790528,0,193,0.000000,5.730766,0.000000,5.465284,0.000000,1399.112692,0.000000,0.712681,0.000000,0.175300,0.000000,740.401200,0,538644480,0,131505,
0:01:34:994,0.000000,0.004098,0.000000,0.003908,0.000000,1.000430,0.000000,702.596800,0.000000,702.596800,0.000000,702.596800,0,4096,0,1,0.000000,5.670505,0.000000,5.407815,0.000000,1384.400699,0.000000,0.718018,0.000000,0.175300,0.000000,740.401200,0,538648576,0,131506,
0:01:35:994,0.000000,0.315405,0.000000,0.300793,0.000000,77.003072,0.000000,18.222097,0.000000,0.175500,0.000000,698.826900,0,315392,0,77,0.000000,5.614720,0.000000,5.354614,0.000000,1370.781275,0.000000,0.728261,0.000000,0.175300,0.000000,740.401200,0,538963968,0,131583,
0:01:36:995,0.000000,0.360220,0.000000,0.343533,0.000000,87.944454,0.000000,10.319317,0.000000,0.175800,0.000000,706.010900,0,360448,0,88,0.000000,5.560511,0.000000,5.302917,0.000000,1357.546692,0.000000,0.734671,0.000000,0.175300,0.000000,740.401200,0,539324416,0,131671,
0:01:37:994,0.000000,0.614749,0.000000,0.586270,0.000000,150.085218,0.000000,7.274406,0.000000,0.175500,0.000000,697.270400,0,614400,0,150,0.000000,5.510068,0.000000,5.254811,0.000000,1345.231560,0.000000,0.742113,0.000000,0.175300,0.000000,740.401200,0,539938816,0,131821,
0:01:38:995,0.000000,0.147300,0.000000,0.140476,0.000000,35.961812,0.000000,25.591914,0.000000,0.190200,0.000000,699.460200,0,147456,0,36,0.000000,5.455837,0.000000,5.203092,0.000000,1331.991549,0.000000,0.748897,0.000000,0.175300,0.000000,740.401200,0,540086272,0,131857,
0:01:39:995,0.000000,0.004099,0.000000,0.003909,0.000000,1.000662,0.000000,707.568600,0.000000,707.568600,0.000000,707.568600,0,4096,0,1,0.000000,5.401352,0.000000,5.151130,0.000000,1318.689343,0.000000,0.754258,0.000000,0.175300,0.000000,740.401200,0,540090368,0,131858,
0:01:40:994,0.000000,0.708722,0.000000,0.675890,0.000000,173.027736,0.000000,5.331923,0.000000,0.180300,0.000000,664.273900,0,708608,0,173,0.000000,5.354893,0.000000,5.106824,0.000000,1307.347028,0.000000,0.760256,0.000000,0.175300,0.000000,740.401200,0,540798976,0,132031,
0:01:41:994,0.000000,0.360575,0.000000,0.343871,0.000000,88.031005,0.000000,16.836450,0.000000,0.181300,0.000000,708.000600,0,360448,0,88,0.000000,5.305943,0.000000,5.060141,0.000000,1295.396128,0.000000,0.770964,0.000000,0.175300,0.000000,740.401200,0,541159424,0,132119,
0:01:42:994,0.000000,0.270371,0.000000,0.257845,0.000000,66.008429,0.000000,11.692282,0.000000,0.180000,0.000000,689.100200,0,270336,0,66,0.000000,5.257055,0.000000,5.013519,0.000000,1283.460814,0.000000,0.776417,0.000000,0.175300,0.000000,740.401200,0,541429760,0,132185,
0:01:43:995,0.000000,0.515678,0.000000,0.491789,0.000000,125.897997,0.000000,7.600049,0.000000,0.179700,0.000000,721.653800,0,516096,0,126,0.000000,5.211425,0.000000,4.970002,0.000000,1272.320515,0.000000,0.782915,0.000000,0.175300,0.000000,740.401200,0,541945856,0,132311,
0:01:44:994,0.000000,0.004100,0.000000,0.003910,0.000000,1.000864,0.000000,712.926700,0.000000,712.926700,0.000000,712.926700,0,4096,0,1,0.000000,5.161870,0.000000,4.922743,0.000000,1260.222125,0.000000,0.788297,0.000000,0.175300,0.000000,740.401200,0,541949952,0,132312,
0:01:45:994,0.000000,0.364572,0.000000,0.347683,0.000000,89.006925,0.000000,10.558430,0.000000,0.179900,0.000000,699.109000,0,364544,0,89,0.000000,5.116612,0.000000,4.879581,0.000000,1249.172840,0.000000,0.794865,0.000000,0.175300,0.000000,740.401200,0,542314496,0,132401,
0:01:46:995,0.000000,0.802195,0.000000,0.765033,0.000000,195.848492,0.000000,7.326049,0.000000,0.180100,0.000000,713.385200,0,802816,0,196,0.000000,5.076256,0.000000,4.841095,0.000000,1239.320308,0.000000,0.804519,0.000000,0.175300,0.000000,740.401200,0,543117312,0,132597,
0:01:47:994,0.000000,0.004097,0.000000,0.003907,0.000000,1.000309,0.000000,718.679900,0.000000,718.679900,0.000000,718.679900,0,4096,0,1,0.000000,5.029302,0.000000,4.796316,0.000000,1227.857008,0.000000,0.809933,0.000000,0.175300,0.000000,740.401200,0,543121408,0,132598,
0:01:48:994,0.000000,0.008192,0.000000,0.007813,0.000000,2.000107,0.000000,735.011500,0.000000,728.790200,0.000000,741.232800,0,8192,0,2,0.000000,4.983236,0.000000,4.752384,0.000000,1216.610322,0.000000,0.821007,0.000000,0.175300,0.000000,741.232800,0,543129600,0,132600,
0:01:49:994,0.000000,0.724878,0.000000,0.691298,0.000000,176.972251,0.000000,5.395781,0.000000,0.174700,0.000000,704.559700,0,724992,0,177,0.000000,4.944514,0.000000,4.715456,0.000000,1207.156855,0.000000,0.827105,0.000000,0.174700,0.000000,741.232800,0,543854592,0,132777,
0:01:50:995,0.000000,0.736858,0.000000,0.702723,0.000000,179.897063,0.000000,5.037299,0.000000,0.176800,0.000000,706.368500,0,737280,0,180,0.000000,4.906583,0.000000,4.679282,0.000000,1197.896306,0.000000,0.832805,0.000000,0.174700,0.000000,741.232800,0,544591872,0,132957,
0:01:51:994,0.000000,0.004101,0.000000,0.003911,0.000000,1.001208,0.000000,726.985600,0.000000,726.985600,0.000000,726.985600,0,4096,0,1,0.000000,4.862860,0.000000,4.637585,0.000000,1187.221763,0.000000,0.838266,0.000000,0.174700,0.000000,741.232800,0,544595968,0,132958,
0:01:52:994,0.000000,0.384693,0.000000,0.366872,0.000000,93.919126,0.000000,8.940455,0.000000,0.172700,0.000000,702.184300,0,385024,0,94,0.000000,4.823194,0.000000,4.599756,0.000000,1177.537478,0.000000,0.843990,0.000000,0.172700,0.000000,741.232800,0,544980992,0,133052,
0:01:53:994,0.000000,0.385365,0.000000,0.367513,0.000000,94.083301,0.000000,16.050539,0.000000,0.175400,0.000000,729.886200,0,385024,0,94,0.000000,4.784297,0.000000,4.562661,0.000000,1168.041147,0.000000,0.854726,0.000000,0.172700,0.000000,741.232800,0,545366016,0,133146,
0:01:54:994,0.000000,0.368476,0.000000,0.351406,0.000000,89.960013,0.000000,11.850659,0.000000,0.174800,0.000000,729.182400,0,368640,0,90,0.000000,4.745878,0.000000,4.526022,0.000000,1158.661651,0.000000,0.862154,0.000000,0.172700,0.000000,741.232800,0,545734656,0,133236,
0:01:55:995,0.000000,0.392837,0.000000,0.374638,0.000000,95.907421,0.000000,8.437816,0.000000,0.181600,0.000000,735.861900,0,393216,0,96,0.000000,4.708313,0.000000,4.490197,0.000000,1149.490521,0.000000,0.867608,0.000000,0.172700,0.000000,741.232800,0,546127872,0,133332,
0:01:56:997,0.000000,0.004091,0.000000,0.003901,0.000000,0.998713,0.000000,729.606800,0.000000,729.606800,0.000000,729.606800,0,4096,0,1,0.000000,4.668052,0.000000,4.451801,0.000000,1139.661163,0.000000,0.873074,0.000000,0.172700,0.000000,741.232800,0,546131968,0,133333,
0:01:57:994,0.000000,0.722916,0.000000,0.689426,0.000000,176.493069,0.000000,4.476234,0.000000,0.174900,0.000000,538.356000,0,720896,0,176,0.000000,4.634710,0.000000,4.420003,0.000000,1131.520887,0.000000,0.877824,0.000000,0.172700,0.000000,741.232800,0,546852864,0,133509,
0:01:58:995,0.000000,0.388750,0.000000,0.370741,0.000000,94.909779,0.000000,16.351599,0.000000,0.177000,0.000000,713.838200,0,389120,0,95,0.000000,4.598993,0.000000,4.385941,0.000000,1122.800980,0.000000,0.888827,0.000000,0.172700,0.000000,741.232800,0,547241984,0,133604,
0:01:59:996,0.000000,0.008185,0.000000,0.007806,0.000000,1.998215,0.000000,369.819150,0.000000,0.443500,0.000000,739.194800,0,8192,0,2,0.000000,4.560700,0.000000,4.349422,0.000000,1113.452036,0.000000,0.894349,0.000000,0.172700,0.000000,741.232800,0,547250176,0,133606,
0:02:00:995,0.000000,0.737996,0.000000,0.703808,0.000000,180.174806,0.000000,6.355255,0.000000,0.177200,0.000000,725.401800,0,737280,0,180,0.000000,4.529135,0.000000,4.319320,0.000000,1105.745951,0.000000,0.901697,0.000000,0.172700,0.000000,741.232800,0,547987456,0,133786,
0:02:01:994,0.000000,0.004099,0.000000,0.003909,0.000000,1.000711,0.000000,729.772600,0.000000,729.772600,0.000000,729.772600,0,4096,0,1,0.000000,4.492069,0.000000,4.283970,0.000000,1096.696421,0.000000,0.907145,0.000000,0.172700,0.000000,741.232800,0,547991552,0,133787,
0:02:02:994,0.000000,0.380945,0.000000,0.363297,0.000000,93.004055,0.000000,8.992455,0.000000,0.170000,0.000000,693.476200,0,380928,0,93,0.000000,4.458644,0.000000,4.252094,0.000000,1088.536071,0.000000,0.912761,0.000000,0.170000,0.000000,741.232800,0,548372480,0,133880,
0:02:03:994,0.000000,0.970989,0.000000,0.926007,0.000000,237.057771,0.000000,6.174098,0.000000,0.180300,0.000000,747.148300,0,970752,0,237,0.000000,4.430522,0.000000,4.225275,0.000000,1081.670465,0.000000,0.922058,0.000000,0.170000,0.000000,747.148300,0,549343232,0,134117,
0:02:04:995,0.000000,0.212690,0.000000,0.202837,0.000000,51.926332,0.000000,14.366396,0.000000,0.177300,0.000000,646.163800,0,212992,0,52,0.000000,4.396730,0.000000,4.193048,0.000000,1073.420300,0.000000,0.927269,0.000000,0.170000,0.000000,747.148300,0,549556224,0,134169,
0:02:05:995,0.000000,0.184267,0.000000,0.175731,0.000000,44.987035,0.000000,20.457342,0.000000,0.182400,0.000000,754.745100,0,184320,0,45,0.000000,4.363286,0.000000,4.161153,0.000000,1065.255282,0.000000,0.933817,0.000000,0.170000,0.000000,754.745100,0,549740544,0,134214,
0:02:06:994,0.000000,0.008202,0.000000,0.007822,0.000000,2.002538,0.000000,731.525650,0.000000,724.790800,0.000000,738.260500,0,8192,0,2,0.000000,4.329035,0.000000,4.128489,0.000000,1056.893236,0.000000,0.944704,0.000000,0.170000,0.000000,754.745100,0,549748736,0,134216,
0:02:07:994,0.000000,0.561141,0.000000,0.535146,0.000000,136.997260,0.000000,3.186501,0.000000,0.176700,0.000000,227.355300,0,561152,0,137,0.000000,4.299595,0.000000,4.100414,0.000000,1049.705904,0.000000,0.946990,0.000000,0.170000,0.000000,754.745100,0,550309888,0,134353,
0:02:08:994,0.000000,0.688273,0.000000,0.656388,0.000000,168.035355,0.000000,7.242895,0.000000,0.186100,0.000000,736.832800,0,688128,0,168,0.000000,4.271605,0.000000,4.073720,0.000000,1042.872203,0.000000,0.954853,0.000000,0.170000,0.000000,754.745100,0,550998016,0,134521,
0:02:09:994,0.000000,0.114647,0.000000,0.109336,0.000000,27.990047,0.000000,48.716532,0.000000,0.183900,0.000000,732.756300,0,114688,0,28,0.000000,4.239614,0.000000,4.043211,0.000000,1035.062115,0.000000,0.964792,0.000000,0.170000,0.000000,754.745100,0,551112704,0,134549,
0:02:10:995,0.000000,0.278344,0.000000,0.265450,0.000000,67.955116,0.000000,7.626693,0.000000,0.177700,0.000000,435.872100,0,278528,0,68,0.000000,4.209354,0.000000,4.014353,0.000000,1027.674285,0.000000,0.968157,0.000000,0.170000,0.000000,754.745100,0,551391232,0,134617,
0:02:11:994,0.000000,0.397672,0.000000,0.379250,0.000000,97.087942,0.000000,14.977412,0.000000,0.185400,0.000000,741.259400,0,397312,0,97,0.000000,4.180502,0.000000,3.986837,0.000000,1020.630293,0.000000,0.978245,0.000000,0.170000,0.000000,754.745100,0,551788544,0,134714,
0:02:12:994,0.000000,0.004097,0.000000,0.003908,0.000000,1.000359,0.000000,728.799900,0.000000,728.799900,0.000000,728.799900,0,4096,0,1,0.000000,4.149109,0.000000,3.956899,0.000000,1012.966113,0.000000,0.983647,0.000000,0.170000,0.000000,754.745100,0,551792640,0,134715,
0:02:13:996,0.000000,0.535109,0.000000,0.510319,0.000000,130.641728,0.000000,7.728424,0.000000,0.179200,0.000000,779.102500,0,536576,0,131,0.000000,4.122064,0.000000,3.931106,0.000000,1006.363219,0.000000,0.990200,0.000000,0.170000,0.000000,779.102500,0,552329216,0,134846,
0:02:14:994,0.000000,0.004106,0.000000,0.003916,0.000000,1.002536,0.000000,733.835100,0.000000,733.835100,0.000000,733.835100,0,4096,0,1,0.000000,4.091635,0.000000,3.902088,0.000000,998.934433,0.000000,0.995634,0.000000,0.170000,0.000000,779.102500,0,552333312,0,134847,
0:02:15:995,0.000000,0.560271,0.000000,0.534316,0.000000,136.784906,0.000000,6.563127,0.000000,0.178600,0.000000,717.235200,0,561152,0,137,0.000000,4.065627,0.000000,3.877284,0.000000,992.584775,0.000000,1.001285,0.000000,0.170000,0.000000,779.102500,0,552894464,0,134984,
0:02:16:995,0.000000,0.548982,0.000000,0.523550,0.000000,134.028709,0.000000,12.592054,0.000000,0.174400,0.000000,776.375500,0,548864,0,134,0.000000,4.039962,0.000000,3.852808,0.000000,986.318928,0.000000,1.012780,0.000000,0.170000,0.000000,779.102500,0,553443328,0,135118,
0:02:17:994,0.000000,0.008202,0.000000,0.007822,0.000000,2.002453,0.000000,392.452900,0.000000,25.188300,0.000000,759.717500,0,8192,0,2,0.000000,4.010781,0.000000,3.824978,0.000000,979.194471,0.000000,1.018574,0.000000,0.170000,0.000000,779.102500,0,553451520,0,135120,
0:02:18:994,0.000000,0.725143,0.000000,0.691550,0.000000,177.036824,0.000000,5.313585,0.000000,0.178900,0.000000,704.461400,0,724992,0,177,0.000000,3.987146,0.000000,3.802439,0.000000,973.424370,0.000000,1.024193,0.000000,0.170000,0.000000,779.102500,0,554176512,0,135297,
0:02:19:995,0.000000,0.401060,0.000000,0.382481,0.000000,97.915157,0.000000,10.749766,0.000000,0.183300,0.000000,754.129100,0,401408,0,98,0.000000,3.961508,0.000000,3.777988,0.000000,967.164940,0.000000,1.031232,0.000000,0.170000,0.000000,779.102500,0,554577920,0,135395,
0:02:20:996,0.000000,0.004089,0.000000,0.003899,0.000000,0.998210,0.000000,766.760100,0.000000,766.760100,0.000000,766.760100,0,4096,0,1,0.000000,3.933389,0.000000,3.751172,0.000000,960.300083,0.000000,1.036888,0.000000,0.170000,0.000000,779.102500,0,554582016,0,135396,
0:02:21:995,0.000000,0.693342,0.000000,0.661223,0.000000,169.272987,0.000000,8.573278,0.000000,0.175800,0.000000,759.125000,0,692224,0,169,0.000000,3.910607,0.000000,3.729446,0.000000,954.738133,0.000000,1.046283,0.000000,0.170000,0.000000,779.102500,0,555274240,0,135565,
0:02:22:994,0.000000,0.036889,0.000000,0.035180,0.000000,9.006138,0.000000,89.960511,0.000000,0.190100,0.000000,752.168200,0,36864,0,9,0.000000,3.883535,0.000000,3.703628,0.000000,948.128719,0.000000,1.052185,0.000000,0.170000,0.000000,779.102500,0,555311104,0,135574,
0:02:23:994,0.000000,0.360441,0.000000,0.343744,0.000000,87.998372,0.000000,9.666703,0.000000,0.172300,0.000000,666.719000,0,360448,0,88,0.000000,3.859067,0.000000,3.680293,0.000000,942.155114,0.000000,1.057773,0.000000,0.170000,0.000000,779.102500,0,555671552,0,135662,
0:02:24:994,0.000000,0.004098,0.000000,0.003908,0.000000,1.000403,0.000000,765.002600,0.000000,765.002600,0.000000,765.002600,0,4096,0,1,0.000000,3.832490,0.000000,3.654948,0.000000,935.666591,0.000000,1.063404,0.000000,0.170000,0.000000,779.102500,0,555675648,0,135663,
0:02:25:994,0.000000,0.737198,0.000000,0.703047,0.000000,179.980076,0.000000,5.326991,0.000000,0.174600,0.000000,755.146400,0,737280,0,180,0.000000,3.811286,0.000000,3.634726,0.000000,930.489759,0.000000,1.069054,0.000000,0.170000,0.000000,779.102500,0,556412928,0,135843,
0:02:26:998,0.000000,0.008151,0.000000,0.007773,0.000000,1.989876,0.000000,761.066150,0.000000,760.491300,0.000000,761.641000,0,8192,0,2,0.000000,3.785282,0.000000,3.609926,0.000000,924.141120,0.000000,1.080243,0.000000,0.170000,0.000000,779.102500,0,556421120,0,135845,
0:02:27:994,0.000000,0.732478,0.000000,0.698545,0.000000,178.827560,0.000000,2.124896,0.000000,0.175400,0.000000,182.951700,0,729088,0,178,0.000000,3.764749,0.000000,3.590345,0.000000,919.128229,0.000000,1.081610,0.000000,0.170000,0.000000,779.102500,0,557150208,0,136023,
0:02:28:994,0.000000,0.409322,0.000000,0.390359,0.000000,99.932026,0.000000,13.255143,0.000000,0.182400,0.000000,763.012400,0,409600,0,100,0.000000,3.742213,0.000000,3.568852,0.000000,913.626233,0.000000,1.090553,0.000000,0.170000,0.000000,779.102500,0,557559808,0,136123,
0:02:29:995,0.000000,0.004096,0.000000,0.003907,0.000000,1.000091,0.000000,779.735200,0.000000,779.735200,0.000000,779.735200,0,4096,0,1,0.000000,3.717293,0.000000,3.545087,0.000000,907.542285,0.000000,1.096273,0.000000,0.170000,0.000000,779.735200,0,557563904,0,136124,
0:02:30:994,0.000000,0.008199,0.000000,0.007819,0.000000,2.001707,0.000000,766.019100,0.000000,761.865600,0.000000,770.172600,0,8192,0,2,0.000000,3.692749,0.000000,3.521680,0.000000,901.550088,0.000000,1.107512,0.000000,0.170000,0.000000,779.735200,0,557572096,0,136126,
0:02:31:994,0.000000,0.004097,0.000000,0.003907,0.000000,1.000193,0.000000,763.657900,0.000000,763.657900,0.000000,763.657900,0,4096,0,1,0.000000,3.668485,0.000000,3.498540,0.000000,895.626207,0.000000,1.113113,0.000000,0.170000,0.000000,779.735200,0,557576192,0,136127,
0:02:32:994,0.000000,0.004094,0.000000,0.003904,0.000000,0.999515,0.000000,747.932900,0.000000,747.932900,0.000000,747.932900,0,4096,0,1,0.000000,3.644522,0.000000,3.475687,0.000000,889.775806,0.000000,1.118600,0.000000,0.170000,0.000000,779.735200,0,557580288,0,136128,
0:02:33:994,0.000000,0.008192,0.000000,0.007813,0.000000,2.000055,0.000000,746.365200,0.000000,737.136800,0.000000,755.593600,0,8192,0,2,0.000000,3.620908,0.000000,3.453167,0.000000,884.010863,0.000000,1.129549,0.000000,0.170000,0.000000,779.735200,0,557588480,0,136130,
0:02:34:994,0.000000,1.061529,0.000000,1.012353,0.000000,259.162313,0.000000,4.241239,0.000000,0.175900,0.000000,245.718600,0,1060864,0,259,0.000000,3.604406,0.000000,3.437429,0.000000,879.981865,0.000000,1.135458,0.000000,0.170000,0.000000,779.735200,0,558649344,0,136389,
0:02:35:995,0.000000,0.809625,0.000000,0.772119,0.000000,197.662373,0.000000,4.884836,0.000000,0.175700,0.000000,111.906000,0,811008,0,198,0.000000,3.586459,0.000000,3.420314,0.000000,875.600337,0.000000,1.140893,0.000000,0.170000,0.000000,779.735200,0,559460352,0,136587,
0:02:36:995,0.000000,0.733708,0.000000,0.699719,0.000000,179.127987,0.000000,5.471104,0.000000,0.176700,0.000000,131.855100,0,733184,0,179,0.000000,3.568301,0.000000,3.402997,0.000000,871.167143,0.000000,1.146560,0.000000,0.170000,0.000000,779.735200,0,560193536,0,136766,
0:02:37:995,0.000000,0.036866,0.000000,0.035158,0.000000,9.000428,0.000000,105.686344,0.000000,101.539500,0.000000,115.809200,0,36864,0,9,0.000000,3.545950,0.000000,3.381681,0.000000,865.710362,0.000000,1.153439,0.000000,0.170000,0.000000,779.735200,0,560230400,0,136775,
0:02:38:995,0.000000,0.999245,0.000000,0.952954,0.000000,243.956185,0.000000,4.340588,0.000000,0.175100,0.000000,164.307200,0,999424,0,244,0.000000,3.529929,0.000000,3.366403,0.000000,861.799055,0.000000,1.159115,0.000000,0.170000,0.000000,779.735200,0,561229824,0,137019,
0:02:39:994,0.000000,0.176322,0.000000,0.168154,0.000000,43.047305,0.000000,23.579440,0.000000,0.181500,0.000000,168.480500,0,176128,0,43,0.000000,3.508991,0.000000,3.346434,0.000000,856.687183,0.000000,1.166149,0.000000,0.170000,0.000000,779.735200,0,561405952,0,137062,
